Date,Product,Quantity,Rate,Value,Source,DateObj
16-Dec-2025,Mustard Seeds 100g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-16
16-Dec-2025,Gram Flour - 250g,24.0,160.85,3860.4,2025 Dec.xlsx,2025-12-16
16-Dec-2025,Fenugreek Seeds 100g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-16
17-Dec-2025,Mustard Seeds 100g,2.0,120.0,240.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Mix Chilli Powder - 250g,20.0,430.0,8600.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Roasted Cury Powder - 50g,13.0,78.25,1017.25,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Fenugreek Seeds 100g,3.0,120.0,360.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Cut Chilli Powder - 500g,5.0,831.0,4155.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Coriander Powder 50g,3.0,39.15,117.45,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Papadam,1.0,265.0,265.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Chilli Powder - 250g,1.0,395.0,395.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Cut Chilli Powder - 250g,2.0,368.0,736.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Gram Flour - 250g,1.0,180.0,180.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Mix Chilli Powder - 50g,36.0,96.0,3456.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Roasted Green Gram Flour - 500g,1.0,585.0,585.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Coriander Seeds 100g,2.0,90.0,180.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Fennal Seeds 100g,2.0,320.0,640.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Curry Powder - 500g,4.0,799.5,3198.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Turmeric Powder - 100g,6.0,461.33,2768.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Mix Chilli Powder - 1Kg,2.0,1890.0,3780.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Curry Powder - 50g,16.0,83.0,1328.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Curry Powder - 250g,2.0,455.0,910.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Cumin Seeds 100g,2.0,320.0,640.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Atta Flour - 500g,4.0,205.0,820.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Biriyani Masala 50g,3.0,170.0,510.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,MixChilli Powder - 100g,26.0,178.0,4628.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Pepper Powder - 100g,3.0,386.67,1160.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Kurakkan Flour - 500g,1.0,435.0,435.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Pepper Powder - 50g,1.0,215.0,215.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Cut Chilli Powder - 100g,1.0,195.0,195.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Roasted Curry Powder - 250g,1.0,510.0,510.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Chilli Powder - 500g,8.0,855.5,6844.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Cumin Seeds 50g,3.0,145.0,435.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Pepper Powder - 250g,1.0,1075.0,1075.0,2025 Dec.xlsx,2025-12-17
17-Dec-2025,Turmeric Powder - 50g,7.0,206.43,1445.0,2025 Dec.xlsx,2025-12-17
18-Dec-2025,Turmeric Powder - 250g,1.0,817.4,817.4,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Atta Flour - 1Kg,5.0,450.0,2250.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Mustard Seeds 100g,2.0,120.0,240.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Curry Powder - 500g,14.0,808.57,11320.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Curry Powder - 50g,1.0,83.0,83.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Mix Chilli Powder - 1Kg,1.0,1890.0,1890.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Chilli Powder - 500g,14.0,869.29,12170.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Pepper Powder - 50g,21.0,184.52,3875.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Cut Chilli Powder - 250g,1.0,341.0,341.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Pepper Powder - 250g,2.0,962.5,1925.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Turmeric Powder - 50g,1.0,238.0,238.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Chicken Masala50g,11.0,176.36,1940.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Cut Chilli Powder - 50g,1.0,92.0,92.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Mix Chilli Powder - 500g,24.0,837.92,20110.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Biriyani Masala 50g,10.0,220.0,2200.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Curry Powder - 250g,1.0,396.0,396.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Fennal Seeds 100g,1.0,320.0,320.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Mix Chilli Powder - 250g,46.0,437.07,20105.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Pepper Powder - 100g,3.0,408.33,1225.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Roasted Cury Powder - 50g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Turmeric Powder - 500g,1.0,2200.0,2200.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Cut Chilli Powder - 500g,4.0,881.25,3525.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Turmeric Powder - 100g,4.0,456.25,1825.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Curry Powder - 100g,1.0,185.0,185.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Papadam,1.0,265.0,265.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Coriander Powder 50g,10.0,39.15,391.5,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Roasted Curry Powder - 100g,1.0,210.0,210.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,MixChilli Powder - 100g,21.0,179.29,3765.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Roasted Green Gram Flour - 500g,2.0,585.0,1170.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Cumin Seeds 50g,1.0,160.0,160.0,2025 Dec.xlsx,2025-12-18
18-Dec-2025,Mix Chilli Powder - 50g,40.0,96.0,3840.0,2025 Dec.xlsx,2025-12-18
19-Dec-2025,Curry Powder - 100g,3.0,185.0,555.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Mix Chilli Powder - 250g,23.0,438.04,10075.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Mix Chilli Powder - 500g,25.0,826.92,20673.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Turmeric Powder - 50g,60.0,202.5,12150.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Curry Powder - 250g,4.0,396.0,1584.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Atta Flour - 1Kg,3.0,450.0,1350.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Chilli Powder - 100g,1.0,165.0,165.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Pepper Powder - 100g,1.0,430.0,430.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Roasted Curry Powder - 250g,1.0,438.0,438.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Fennal Seeds 100g,1.0,300.0,300.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Mix Chilli Powder - 50g,36.0,96.0,3456.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Fennal Powder 250g,1.0,800.0,800.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Cut Chilli Powder - 500g,4.0,796.0,3184.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,MixChilli Powder - 100g,1.0,205.0,205.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Coriander Powder 50g,6.0,45.0,270.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Coriander Seeds 100g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Mustard Seeds 50g,1.0,60.0,60.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Curry Powder - 500g,8.0,860.0,6880.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Curry Powder - 50g,6.0,83.0,498.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Pepper Powder - 250g,1.0,915.0,915.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Chilli Powder - 500g,6.0,915.0,5490.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Fenugreek Seeds 100g,1.0,120.0,120.0,2025 Dec.xlsx,2025-12-19
19-Dec-2025,Coriander Powder 100g,1.0,105.0,105.0,2025 Dec.xlsx,2025-12-19
20-Dec-2025,Maldive Fish50g,1.0,170.0,170.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Cinnamon/staranice/sathi Poo Mix,1.0,100.0,100.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Kurakkan Flour - 500g,4.0,378.25,1513.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Uried Flour 250g,1.0,290.0,290.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Coriander Powder 1kg,1.0,1100.0,1100.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Cumin Seeds 100g,1.0,320.0,320.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,White Pepper Powder - 50g,1.0,320.0,320.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Cumin Powder - 50g,1.0,190.0,190.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Gram Flour - 500g,3.0,360.0,1080.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Mix Chilli Powder - 1Kg,2.0,1890.0,3780.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Cumin Powder - 100g,1.0,380.0,380.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,MixChilli Powder - 100g,1.0,205.0,205.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Chilli Powder - 250g,1.0,465.0,465.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Chicken Masala50g,1.0,190.0,190.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Roasted Green Gram Flour - 500g,12.0,526.67,6320.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Cut Chilli Powder - 50g,1.0,105.0,105.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Pepper Powder - 50g,6.0,193.67,1162.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Turmeric Powder - 100g,1.0,480.0,480.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Roasted Curry Powder - 100g,1.0,210.0,210.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Pepper Powder - 100g,2.0,430.0,860.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Roasted Cury Powder - 50g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Papadam,6.0,235.83,1415.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Biriyani Masala 50g,1.0,215.0,215.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Mustard Seeds 100g,1.0,120.0,120.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Curry Powder - 500g,2.0,860.0,1720.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Cut Chilli Powder - 250g,1.0,395.0,395.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Chilli Powder - 500g,1.0,915.0,915.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Curry Powder - 250g,6.0,415.67,2494.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Turmeric Powder - 50g,1.0,238.0,238.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Mix Chilli Powder - 500g,3.0,945.0,2835.0,2025 Dec.xlsx,2025-12-20
20-Dec-2025,Cut Chilli Powder - 100g,2.0,195.0,390.0,2025 Dec.xlsx,2025-12-20
21-Dec-2025,Papadam,5.0,259.0,1295.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Chilli Powder - 250g,5.0,417.0,2085.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Coriander Powder 250g,1.0,275.0,275.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,MixChilli Powder - 100g,30.0,178.0,5340.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Atta Flour - 500g,3.0,205.0,615.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Roasted Curry Powder - 100g,2.0,210.0,420.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Mix Chilli Powder - 500g,36.0,833.61,30010.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Cinnamon/staranice/sathi Poo Mix,1.0,100.0,100.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Curry Powder - 250g,42.0,397.4,16691.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Curry Powder - 500g,1.0,860.0,860.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Turmeric Powder - 100g,11.0,393.64,4330.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Mix Chilli Powder - 250g,86.0,429.53,36940.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Chilli Powder - 50g,70.0,89.14,6240.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Pepper Powder - 20g,30.0,83.0,2490.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Pepper Powder - 50g,117.0,179.51,21003.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Cut Chilli Powder - 50g,39.0,99.67,3887.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Pepper Powder - 250g,1.0,1075.0,1075.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Cut Chilli Powder - 100g,6.0,170.0,1020.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Pepper Powder - 100g,2.0,430.0,860.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Curry Powder - 100g,111.0,161.4,17915.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Chicken Masala50g,2.0,180.0,360.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Atta Flour - 1Kg,3.0,410.0,1230.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Gram Flour - 250g,21.0,162.0,3402.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Turmeric Powder - 50g,126.0,200.38,25248.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Mix Chilli Powder - 50g,81.0,106.54,8630.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Mix Chilli Powder - 1Kg,4.0,1840.0,7360.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Chilli Powder - 500g,4.0,915.0,3660.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Curry Powder - 50g,80.0,83.0,6640.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Cut Chilli Powder - 250g,3.0,395.0,1185.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Fenugreek Seeds 50g,7.0,47.14,330.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Cumin Powder - 50g,1.0,190.0,190.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Tin Fish,2.0,650.0,1300.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Roasted White Rice Flour - 500g,3.0,215.0,645.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Cardamom and Clove Packet,1.0,100.0,100.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Mustard Seeds 50g,2.0,60.0,120.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Roasted Green Gram Flour - 500g,2.0,585.0,1170.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Chilli Powder - 100g,37.0,166.08,6145.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Fennal Seeds 50g,2.0,150.0,300.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Gram Flour - 500g,1.0,360.0,360.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Biriyani Masala 50g,2.0,200.0,400.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Roasted Cury Powder - 50g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-21
21-Dec-2025,Cumin Seeds 50g,7.0,145.71,1020.0,2025 Dec.xlsx,2025-12-21
22-Dec-2025,Curry Powder - 500g,6.0,822.67,4936.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Roasted Red Rice Flour - 500g,2.0,215.0,430.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Cumin Powder - 50g,1.0,160.0,160.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Cut Chilli Powder - 250g,3.0,395.0,1185.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Cumin Seeds 100g,1.0,320.0,320.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Mix Chilli Powder - 500g,4.0,875.5,3502.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Cumin Seeds 50g,1.0,145.0,145.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Curd Chilli 100g,1.0,140.0,140.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Curry Powder - 100g,1.0,185.0,185.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Mix Chilli Powder - 50g,36.0,98.33,3540.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Curry Powder - 250g,5.0,431.4,2157.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Pepper Powder - 100g,3.0,408.33,1225.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Kurakkan Flour - 500g,1.0,378.25,378.25,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Mustard Seeds 100g,1.0,120.0,120.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Roasted Cury Powder - 50g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Mustard Seeds 50g,2.0,52.5,105.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Dates,2.0,165.0,330.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Pepper Powder - 50g,7.0,187.57,1313.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Cut Chilli Powder - 50g,30.0,92.0,2760.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Turmeric Powder - 50g,36.0,206.44,7432.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Pepper Powder - 20g,20.0,86.0,1720.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Muttan Masala,1.0,160.0,160.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Roasted Green Gram Flour - 500g,11.0,553.18,6085.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Coriander Powder 250g,1.0,225.0,225.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Coriander Seeds 100g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Fennal Seeds 50g,1.0,145.0,145.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Turmeric Powder - 250g,1.0,1015.0,1015.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Gram Flour - 250g,4.0,160.85,643.4,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Turmeric Powder - 100g,3.0,480.0,1440.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Atta Flour - 1Kg,1.0,410.0,410.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Maldive Fish 100g,1.0,320.0,320.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Cardamom and Clove Packet,7.0,40.0,280.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Curry Powder - 50g,32.0,83.28,2665.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Mix Chilli Powder - 250g,30.0,447.33,13420.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Chicken Masala50g,5.0,155.0,775.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Maldive Fish 250g,2.0,817.5,1635.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Fenugreek Seeds 50g,3.0,55.0,165.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Chilli Powder - 250g,2.0,435.0,870.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Chilli Powder - 500g,8.0,855.5,6844.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Cut Chilli Powder - 100g,10.0,170.0,1700.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Mix Chilli Powder - 1Kg,7.0,1821.43,12750.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Uried Flour 250g,4.0,290.0,1160.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,MixChilli Powder - 100g,15.0,178.0,2670.0,2025 Dec.xlsx,2025-12-22
22-Dec-2025,Papadam,5.0,251.0,1255.0,2025 Dec.xlsx,2025-12-22
23-Dec-2025,Mix Chilli Powder - 500g,29.0,854.83,24790.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Mix Chilli Powder - 50g,101.0,96.14,9710.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Maldive Fish 100g,1.0,335.0,335.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,MixChilli Powder - 100g,42.0,178.0,7476.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Lime Pickles 50g,3.0,120.0,360.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Kurakkan Flour - 500g,14.0,386.36,5409.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Mix Chilli Powder - 250g,95.0,430.68,40915.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Mix Chilli Powder - 1Kg,36.0,1707.22,61460.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Curry Powder - 250g,16.0,405.44,6487.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Pepper Powder - 100g,13.0,390.0,5070.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Turmeric Powder - 100g,7.0,471.43,3300.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Atta Flour - 1Kg,3.0,410.0,1230.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Atta Flour - 500g,4.0,205.0,820.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Biriyani Masala 50g,3.0,240.0,720.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cardamom and Clove Packet,5.0,40.0,200.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cardamom Packet,1.0,100.0,100.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Chicken Masala50g,6.0,155.0,930.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Chilli Powder - 100g,11.0,172.27,1895.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Chilli Powder - 250g,23.0,408.91,9405.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Chilli Powder - 500g,13.0,823.46,10705.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Chilli Powder - 50g,20.0,92.0,1840.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cinnamom Packet,20.0,48.0,960.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Coriander Powder 100g,1.0,105.0,105.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cumin Powder - 100g,1.0,380.0,380.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cumin Seeds 100g,1.0,320.0,320.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Curd Chilli 100g,2.0,140.0,280.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Curry Powder - 100g,14.0,168.93,2365.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Roasted Green Gram Flour - 500g,16.0,541.25,8660.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Roasted Cury Powder - 50g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Roasted Curry Powder - 100g,2.0,210.0,420.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Pepper Powder - 50g,31.0,184.03,5705.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Papadam,4.0,265.0,1060.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Gram Flour - 500g,15.0,322.44,4836.6,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Turmeric Powder - 50g,52.0,205.91,10707.5,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cut Chilli Powder - 500g,3.0,915.0,2745.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cut Chilli Powder - 250g,6.0,390.5,2343.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cut Chilli Powder - 50g,35.0,92.0,3220.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Gram Flour - 250g,12.0,160.85,1930.2,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Curry Powder - 50g,21.0,82.86,1740.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Cut Chilli Powder - 100g,13.0,175.77,2285.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Curry Powder - 500g,6.0,853.33,5120.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Fennal Seeds 100g,1.0,320.0,320.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Fenugreek Seeds 100g,1.0,120.0,120.0,2025 Dec.xlsx,2025-12-23
23-Dec-2025,Fennal Powder 100g,1.0,380.0,380.0,2025 Dec.xlsx,2025-12-23
24-Dec-2025,Roasted Green Gram Flour - 500g,10.0,515.0,5150.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Roasted Green Gram Flour - 1Kg,6.0,610.0,3660.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Roasted Cury Powder - 50g,1.0,90.0,90.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Roasted Curry Powder - 500g,1.0,815.0,815.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Roasted Curry Powder - 100g,6.0,210.0,1260.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Pepper Powder - 50g,33.0,185.91,6135.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Mix Chilli Powder - 250g,70.0,426.71,29870.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Cut Chilli Powder - 50g,6.0,92.0,552.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Roasted Red Rice Flour - 500g,4.0,200.0,800.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Pepper Powder - 100g,4.0,381.25,1525.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Papadam,10.0,230.0,2300.0,2025 Dec.xlsx,2025-12-24
24-Dec-2025,Mix Chilli Powder - 50g,14.0,96.0,1344.0,2025 Dec.xlsx,2025-12-24
